[00:00:05.858 --> 00:00:06.499]  Big Brother.
[00:00:07.160 --> 00:00:08.241]  Mainstream media.
[00:00:08.942 --> 00:00:10.103]  Government cover-ups.
[00:00:10.704 --> 00:00:11.525]  You want answers?
[00:00:12.286 --> 00:00:13.067]  Well, so does he.
[00:00:13.840 --> 00:00:17.462]  He's Alex Jones on the GCN Radio Network.
[00:00:18.022 --> 00:00:22.125]  And now, live from Austin, Texas, Alex Jones.
[00:00:28.288 --> 00:00:29.989]  Well, it's Friday, ladies and gentlemen.
[00:00:30.029 --> 00:00:31.910]  Thank you so much for joining us.
[00:00:32.090 --> 00:00:37.433]  We have Major General Albert N. Stubbleby III joining us.
[00:00:37.813 --> 00:00:42.936]  And he was the head of the Pentagon's
[00:00:44.625 --> 00:00:48.908]  Well, what you could call remote viewing operations.
[00:00:49.769 --> 00:00:51.490]  And, you know, I don't get into a lot of this stuff.
[00:00:51.530 --> 00:00:54.252]  The reason we're reporting on it is because it's real.
[00:00:54.312 --> 00:00:55.052]  It's going on.
[00:00:55.092 --> 00:00:56.753]  The military believes in it.
[00:00:57.394 --> 00:01:06.280]  This guy was a, what, a three-star general and ran major operations at Fort Bragg and all over the country and worldwide as well.
[00:01:06.820 --> 00:01:10.843]  He'll be joining us coming up in the third hour.
[00:01:10.863 --> 00:01:13.645]  His wife, who's very interesting in her own right,
[00:01:14.895 --> 00:01:25.802]  Rima LaBow, MD, she's a medical doctor, will be exposing the Codex Alimentarius, the move to ban vitamins for over-the-counter sale and a lot more.
[00:01:25.842 --> 00:01:31.025]  I thought, why not just have them both on today and get into the attack on vitamins and alternative medicine?
[00:01:31.045 --> 00:01:32.346]  Again, she's a medical doctor.
[00:01:32.366 --> 00:01:40.511]  And then we're going to have her husband, Mr. Stubblebine, on, who's on the board of a submarine company, the father of remote viewing equipment.
[00:01:42.896 --> 00:01:50.098]  This is some wild stuff, and it's coming up today on this live Friday edition.
[00:01:50.838 --> 00:01:55.799]  In the meantime, it's kind of a variety show of bizarreness today.
[00:01:56.359 --> 00:02:00.720]  Alligator likely stalked jogger on land before attack.
[00:02:00.760 --> 00:02:03.861]  This alligator grabbed a woman jogger, killed her.
[00:02:04.941 --> 00:02:10.723]  And of course, alligators are like cockroaches in the Florida Everglades and in Louisiana and Mississippi.
[00:02:10.763 --> 00:02:13.044]  We've got alligators here in Texas.
[00:02:13.684 --> 00:02:20.606]  People killed them 50, 60, 70, 100 years ago because they were killing people's kids, dogs, and wives, and killing men occasionally.
[00:02:20.626 --> 00:02:27.109]  They're not like the big 25-foot African crocodiles that will kill elephants, but they're a big problem.
[00:02:27.189 --> 00:02:34.311]  And now every few months I see a report of them killing somebody, but they will arrest you if you go out and blast one of these bad boys.
[00:02:35.057 --> 00:02:37.680]  And they have special little permits to hunt them now.
[00:02:37.740 --> 00:02:42.125]  For a while it was banned, claiming they were endangered, which is total baloney.
[00:02:42.586 --> 00:02:44.688]  There's alligators all over the place, my friends.
[00:02:46.161 --> 00:02:47.342]  In southeast Texas.
[00:02:47.462 --> 00:02:49.503]  I've seen them on Caddo Lake.
[00:02:50.164 --> 00:02:53.786]  Alligator likely stalked jogger on land before attack.
[00:02:53.826 --> 00:03:00.550]  An alligator that killed a woman jogger in Broward County, Florida, likely stalked her on land before the attack, according to Local 6 News.
[00:03:00.791 --> 00:03:07.375]  I'm going to get into this and all the wildcats, the mountain lions, the pumas, whatever you want to call them, killing children and women.
[00:03:09.036 --> 00:03:10.797]  Right here in Texas, California.
[00:03:10.817 --> 00:03:11.958]  It's happening all over the place.
[00:03:12.038 --> 00:03:13.739]  Don't you dare shoot one, though.
[00:03:14.557 --> 00:03:15.138]  We're good to go.
[00:03:15.158 --> 00:03:16.019]  We're good to go.
[00:03:16.079 --> 00:03:17.000]  We're good to go.
[00:03:33.209 --> 00:03:37.130]  Also, 72 in Congress joined battle against wiretaps.
[00:03:37.690 --> 00:03:43.812]  And I want to go back over some of the quotes of Bush and others, promising they're not tapping us, promising that they have to have warrants.
[00:03:44.272 --> 00:03:46.713]  And then now, of course, they claim they don't need no stinking warrants.
[00:03:47.673 --> 00:03:54.515]  And then there's this deceptive AP headline, Nation Split on NSA Records Collection.
[00:03:56.031 --> 00:03:57.692]  And they claim, oh, the nation's split.
[00:03:57.712 --> 00:04:00.774]  And you look at the poll, 70-plus percent are against this.
[00:04:01.294 --> 00:04:08.117]  A warrantless wiretapping, even when the media poses it as, aren't you for wiretapping if it keeps you safe from Al-Qaeda?
[00:04:09.838 --> 00:04:10.759]  So we'll get into that.
[00:04:11.579 --> 00:04:16.582]  And meanwhile, Bush lawyers are saying Americans have consented to have phone records seized.
[00:04:16.942 --> 00:04:18.363]  We've talked a lot about this in the past.
[00:04:18.383 --> 00:04:19.103]  We'll get into that.
[00:04:19.803 --> 00:04:23.505]  And Paul Watson's written an excellent article for PrisonPlanet.com.
[00:04:23.565 --> 00:04:24.806]  Big Brother wants listening.
[00:04:25.669 --> 00:04:27.492]  In a long time ago.
[00:04:27.552 --> 00:04:31.098]  Again, Big Brother was listening in a long time ago.
[00:04:31.118 --> 00:04:33.541]  There's nothing new about this.
[00:04:35.177 --> 00:04:41.042]  And there's some new articles here as well on Iran, some new articles dealing with the Minutemen and the border.
[00:04:41.482 --> 00:04:46.446]  It's all coming up today, and two extremely interesting guests.
[00:04:46.546 --> 00:04:51.310]  I'm really looking forward to these interviews that we're going to be having coming up.
